file,page,title,subject_text,subject_type,relation,object_text,object_type,effect_size,avg_confidence,textBlock,affiliation,author,coreference,country,loc,org,per
ecb.op374.en.pdf,3,Buffer usability in a complex world: Interactions between macroprudential regulation and the resolution framework,resolution frameworks,intervention,applies_to,banking system,population,,0.998442,Abstract This paper explores the interplay between the risk- and leverage-based prudential and the resolution frameworks within the EU banking system.,,,,,,EU,
ecb.op374.en.pdf,3,Buffer usability in a complex world: Interactions between macroprudential regulation and the resolution framework,prudential framework,intervention,impacts,resilience,outcome,,0.999306,The prudential framework is designed to enhance the resilience of both individual banks and the banking sector as a whole.,,,,,,,
ecb.op374.en.pdf,3,Buffer usability in a complex world: Interactions between macroprudential regulation and the resolution framework,prudential framework,intervention,applies_to,banks,population,,0.986336,The prudential framework is designed to enhance the resilience of both individual banks and the banking sector as a whole.,,,,,,,
ecb.op374.en.pdf,3,Buffer usability in a complex world: Interactions between macroprudential regulation and the resolution framework,resilience,outcome,experienced_by,banks,population,,0.986275,The prudential framework is designed to enhance the resilience of both individual banks and the banking sector as a whole.,,,,,,,
ecb.op374.en.pdf,3,Buffer usability in a complex world: Interactions between macroprudential regulation and the resolution framework,resolution framework,intervention,impacts,loss-absorbing and recapitalisation capacity,outcome,,0.995401,"Conversely, the resolution framework focuses on ensuring that banks have adequate loss-absorbing and recapitalisation capacity to facilitate an orderly resolution process, thereby safeguarding public funds.",,,,,,,
ecb.op374.en.pdf,3,Buffer usability in a complex world: Interactions between macroprudential regulation and the resolution framework,resolution framework,intervention,applies_to,banks,population,,0.9992,"Conversely, the resolution framework focuses on ensuring that banks have adequate loss-absorbing and recapitalisation capacity to facilitate an orderly resolution process, thereby safeguarding public funds.",,,,,,,
ecb.op374.en.pdf,3,Buffer usability in a complex world: Interactions between macroprudential regulation and the resolution framework,loss-absorbing and recapitalisation capacity,outcome,experienced_by,banks,population,,0.995268,"Conversely, the resolution framework focuses on ensuring that banks have adequate loss-absorbing and recapitalisation capacity to facilitate an orderly resolution process, thereby safeguarding public funds.",,,,,,,
ecb.op374.en.pdf,3,Buffer usability in a complex world: Interactions between macroprudential regulation and the resolution framework,Basel III standards,intervention,impacts,buffer usability,outcome,,0.999086,Our simulations of buffer usability under different regulatory options discussed in the literature suggest that implementing the final Basel III standards in the EU would significantly increase buffer usability.,,,,,,EU,
ecb.op374.en.pdf,3,Buffer usability in a complex world: Interactions between macroprudential regulation and the resolution framework,resolution requirements,intervention,applies_to,banks,population,,0.995471,"As resolution requirements are fully phased in as of 2024, the future evolution of buffer usability and the potential challenges for macroprudential authorities will also depend on how banks set their capital targets relative to the parallel frameworks and how they adapt their balance sheet structures to meet prudential and resolution requirements.",,,,,,,
ecb.op374.en.pdf,3,Buffer usability in a complex world: Interactions between macroprudential regulation and the resolution framework,capital targets,intervention,applies_to,banks,population,,0.961628,"As resolution requirements are fully phased in as of 2024, the future evolution of buffer usability and the potential challenges for macroprudential authorities will also depend on how banks set their capital targets relative to the parallel frameworks and how they adapt their balance sheet structures to meet prudential and resolution requirements.",,,,,,,
ecb.op374.en.pdf,4,Buffer usability in a complex world: Interactions between macroprudential regulation and the resolution framework,prudential regulation,intervention,impacts,resilience,outcome,,0.998558,"Non-technical summary The primary objective of prudential regulation is to enhance the resilience of banks, enabling them to withstand losses and remain solvent and fully operational on a “going-concern” basis.",,,,,,,
ecb.op374.en.pdf,4,Buffer usability in a complex world: Interactions between macroprudential regulation and the resolution framework,prudential regulation,intervention,applies_to,banks,population,,0.999505,"Non-technical summary The primary objective of prudential regulation is to enhance the resilience of banks, enabling them to withstand losses and remain solvent and fully operational on a “going-concern” basis.",,,,,,,
ecb.op374.en.pdf,4,Buffer usability in a complex world: Interactions between macroprudential regulation and the resolution framework,resilience,outcome,experienced_by,banks,population,,0.998569,"Non-technical summary The primary objective of prudential regulation is to enhance the resilience of banks, enabling them to withstand losses and remain solvent and fully operational on a “going-concern” basis.",,,,,,,
ecb.op374.en.pdf,4,Buffer usability in a complex world: Interactions between macroprudential regulation and the resolution framework,prudential framework,intervention,impacts,orderly resolution,outcome,,0.983054,"The prudential framework is complemented by resolution requirements designed to ensure an orderly resolution of failing banks without resorting to costly public bailouts, thus making the system more resilient on a “gone-concern” basis.",,,,,,,
ecb.op374.en.pdf,4,Buffer usability in a complex world: Interactions between macroprudential regulation and the resolution framework,resolution requirements,intervention,impacts,orderly resolution,outcome,,0.974408,"The prudential framework is complemented by resolution requirements designed to ensure an orderly resolution of failing banks without resorting to costly public bailouts, thus making the system more resilient on a “gone-concern” basis.",,,,,,,
ecb.op374.en.pdf,4,Buffer usability in a complex world: Interactions between macroprudential regulation and the resolution framework,capital buffers,intervention,applies_to,banks,population,,0.984278,"Within the prudential framework, banks are subject to risk-based requirements, including capital buffers, which are expressed in terms of risk-weighted assets and reflect the risk profile of a bank’s balance sheet, as well as leverage ratio requirements, which are non-risk-weighted measures to prevent the build-up of excessive leverage.",,,,,,,
ecb.op374.en.pdf,4,Buffer usability in a complex world: Interactions between macroprudential regulation and the resolution framework,leverage ratio requirements,intervention,applies_to,banks,population,,0.998259,"Within the prudential framework, banks are subject to risk-based requirements, including capital buffers, which are expressed in terms of risk-weighted assets and reflect the risk profile of a bank’s balance sheet, as well as leverage ratio requirements, which are non-risk-weighted measures to prevent the build-up of excessive leverage.",,,,,,,
